BOARDID;SECID;TRADEDATE;SHORTNAME;NAME;CLOSE;OPEN;HIGH;LOW;VALUE;DURATION;YIELD;DECIMALS;CAPITALIZATION;CURRENCYID;DIVISOR;TRADINGSESSION;VOLUME
SNDX;IMOEX;31.07.2017;Индекс МосБиржи;Индекс МосБиржи;1919,53;1917,34;1930,27;1904,56;32794752904;;;2;8896414417723,99;RUB;4634679116,5022;3;
SNDX;IMOEX;01.08.2017;Индекс МосБиржи;Индекс МосБиржи;1940,14;1924,77;1948,62;1924,77;31002671935;;;2;8991940212350,09;RUB;4634679116,5022;3;
SNDX;IMOEX;02.08.2017;Индекс МосБиржи;Индекс МосБиржи;1965,48;1940,95;1966,97;1940,77;30249728706;;;2;9109381669704,67;RUB;4634679116,5022;3;
SNDX;IMOEX;03.08.2017;Индекс МосБиржи;Индекс МосБиржи;1965,29;1965,56;1976,36;1961,38;26140336130;;;2;9108478600758,94;RUB;4634679116,5022;3;
SNDX;IMOEX;04.08.2017;Индекс МосБиржи;Индекс МосБиржи;1953,49;1962,46;1962,46;1950,57;22707183015;;;2;9053809448944,79;RUB;4634679116,5022;3;
SNDX;IMOEX;07.08.2017;Индекс МосБиржи;Индекс МосБиржи;1970,37;1953,62;1970,96;1953,62;23784276377;;;2;9132051679673,68;RUB;4634679116,5022;3;
SNDX;IMOEX;08.08.2017;Индекс МосБиржи;Индекс МосБиржи;1989,61;1970,3;1989,77;1969,75;27593270851;;;2;9221215839439,62;RUB;4634679116,5022;3;
SNDX;IMOEX;09.08.2017;Индекс МосБиржи;Индекс МосБиржи;1975,91;1985,31;1987,95;1973,08;26564079195;;;2;9157718416723,64;RUB;4634679116,5022;3;
SNDX;IMOEX;10.08.2017;Индекс МосБиржи;Индекс МосБиржи;1960,23;1977,15;1983,74;1959,05;22287880106;;;2;9085055787347;RUB;4634679116,5022;3;
SNDX;IMOEX;11.08.2017;Индекс МосБиржи;Индекс МосБиржи;1944,83;1953,56;1953,56;1933,69;31894440896;;;2;9013663390671,18;RUB;4634679116,5022;3;
SNDX;IMOEX;14.08.2017;Индекс МосБиржи;Индекс МосБиржи;1951,75;1947,69;1960,38;1946,67;18662401272;;;2;9045756044398,59;RUB;4634679116,5022;3;
SNDX;IMOEX;15.08.2017;Индекс МосБиржи;Индекс МосБиржи;1950,28;1950,42;1952,6;1938,58;20469517277;;;2;9038911026234,87;RUB;4634679116,5022;3;
SNDX;IMOEX;16.08.2017;Индекс МосБиржи;Индекс МосБиржи;1942,88;1952,11;1957,62;1941,07;32207183200;;;2;9004620949799,75;RUB;4634679116,5022;3;
SNDX;IMOEX;17.08.2017;Индекс МосБиржи;Индекс МосБиржи;1941,52;1941,55;1947,95;1936,95;18614476088;;;2;8998305462416,9;RUB;4634679116,5022;3;
SNDX;IMOEX;18.08.2017;Индекс МосБиржи;Индекс МосБиржи;1930,71;1937,51;1937,51;1921,34;25282259050;;;2;8948201248484,63;RUB;4634679116,5022;3;
SNDX;IMOEX;21.08.2017;Индекс МосБиржи;Индекс МосБиржи;1937,66;1932,25;1943,78;1932,25;20365982791;;;2;8980415681984,22;RUB;4634679116,5022;3;
SNDX;IMOEX;22.08.2017;Индекс МосБиржи;Индекс МосБиржи;1947,4;1939,95;1948,28;1938,9;25904806192;;;2;9025594699445,43;RUB;4634679116,5022;3;
SNDX;IMOEX;23.08.2017;Индекс МосБиржи;Индекс МосБиржи;1958,52;1947,77;1958,58;1944,3;28660843505;;;2;9077130809904,82;RUB;4634679116,5022;3;
SNDX;IMOEX;24.08.2017;Индекс МосБиржи;Индекс МосБиржи;1973,5;1958,83;1973,5;1958,83;29123932717;;;2;9146551595109,67;RUB;4634679116,5022;3;
SNDX;IMOEX;25.08.2017;Индекс МосБиржи;Индекс МосБиржи;1979,14;1973,44;1981,79;1973,39;31208673629;;;2;9172660779934,14;RUB;4634679116,5022;3;
SNDX;IMOEX;28.08.2017;Индекс МосБиржи;Индекс МосБиржи;1987,15;1978,79;1987,23;1972,76;20300626389;;;2;9209782364496,71;RUB;4634679116,5022;3;
SNDX;IMOEX;29.08.2017;Индекс МосБиржи;Индекс МосБиржи;1989,12;1986,1;1989,12;1967,11;30461927222;;;2;9218950293255,8;RUB;4634679116,5022;3;
SNDX;IMOEX;30.08.2017;Индекс МосБиржи;Индекс МосБиржи;2008,88;1993;2009,29;1988,78;38389640750;;;2;9310528118128,28;RUB;4634679116,5022;3;
SNDX;IMOEX;31.08.2017;Индекс МосБиржи;Индекс МосБиржи;2022,22;2006,07;2030,86;2001,66;48267718427;;;2;9372339310755,83;RUB;4634679116,5022;3;
SNDX;IMOEX;01.09.2017;Индекс МосБиржи;Индекс МосБиржи;2010,98;2021,93;2030,37;2008,49;30776971787;;;2;9320225876158,34;RUB;4634679116,5022;3;
SNDX;IMOEX;04.09.2017;Индекс МосБиржи;Индекс МосБиржи;2003,32;2005,08;2012,29;1999,84;21225818753;;;2;9284758081939,79;RUB;4634679116,5022;3;
SNDX;IMOEX;05.09.2017;Индекс МосБиржи;Индекс МосБиржи;2004,02;2005,23;2014,03;1995,94;30737265410;;;2;9287970467206,03;RUB;4634679116,5022;3;
SNDX;IMOEX;06.09.2017;Индекс МосБиржи;Индекс МосБиржи;2014,6;2001,97;2015,63;1992,68;32869337151;;;2;9337017518256,81;RUB;4634679116,5022;3;
SNDX;IMOEX;07.09.2017;Индекс МосБиржи;Индекс МосБиржи;2010,17;2017,52;2025,37;2010,17;31634591463;;;2;9316512353317,45;RUB;4634679116,5022;3;
SNDX;IMOEX;08.09.2017;Индекс МосБиржи;Индекс МосБиржи;2032,75;2010,55;2037,48;2010,55;38258005714;;;2;9421162792105,59;RUB;4634679116,5022;3;
SNDX;IMOEX;11.09.2017;Индекс МосБиржи;Индекс МосБиржи;2044,13;2038,78;2049,07;2032,92;36317540552;;;2;9473868276457,69;RUB;4634679116,5022;3;
SNDX;IMOEX;12.09.2017;Индекс МосБиржи;Индекс МосБиржи;2058,8;2045,85;2059,96;2044,07;31288398754;;;2;9541891917786,31;RUB;4634679116,5022;3;
SNDX;IMOEX;13.09.2017;Индекс МосБиржи;Индекс МосБиржи;2054,19;2059,4;2072,96;2054,19;38010560083;;;2;9520497971818,24;RUB;4634679116,5022;3;
SNDX;IMOEX;14.09.2017;Индекс МосБиржи;Индекс МосБиржи;2052,25;2054,66;2055,93;2036,22;31569273510;;;2;9511542707154,15;RUB;4634679116,5022;3;
SNDX;IMOEX;15.09.2017;Индекс МосБиржи;Индекс МосБиржи;2053,81;2051,47;2061,6;2041,28;36433180483;;;2;9518756726665,57;RUB;4634679116,5022;3;
SNDX;IMOEX;18.09.2017;Индекс МосБиржи;Индекс МосБиржи;2059,08;2055,41;2062,75;2053,6;27791911849;;;2;9543161362757,82;RUB;4634679116,5022;3;
SNDX;IMOEX;19.09.2017;Индекс МосБиржи;Индекс МосБиржи;2048,99;2057,36;2059,16;2046,61;28946462606;;;2;9496408325011,35;RUB;4634679116,5022;3;
SNDX;IMOEX;20.09.2017;Индекс МосБиржи;Индекс МосБиржи;2057,53;2048,86;2058,08;2044,23;35396601120;;;2;9536009944621,06;RUB;4634679116,5022;3;
SNDX;IMOEX;21.09.2017;Индекс МосБиржи;Индекс МосБиржи;2060,24;2056,27;2066,41;2051,68;33057559698;;;2;9548540285350,49;RUB;4634679116,5022;3;
SNDX;IMOEX;22.09.2017;Индекс МосБиржи;Индекс МосБиржи;2051,63;2059,01;2059,01;2046,35;28074449954;;;2;9430627208926,85;RUB;4596659342,0656;3;
SNDX;IMOEX;25.09.2017;Индекс МосБиржи;Индекс МосБиржи;2069,11;2050,52;2070,82;2046,01;36034399685;;;2;9510980886999,16;RUB;4596659342,0656;3;
SNDX;IMOEX;26.09.2017;Индекс МосБиржи;Индекс МосБиржи;2071,13;2071,62;2086,65;2070,49;40745873808;;;2;9520276362266,63;RUB;4596659342,0656;3;
SNDX;IMOEX;27.09.2017;Индекс МосБиржи;Индекс МосБиржи;2081,12;2072,27;2085,14;2065,79;29664329304;;;2;9566204218166,66;RUB;4596659342,0656;3;
SNDX;IMOEX;28.09.2017;Индекс МосБиржи;Индекс МосБиржи;2071,64;2080,73;2084,39;2068,54;25543129539;;;2;9522641671665,97;RUB;4596659342,0656;3;
SNDX;IMOEX;29.09.2017;Индекс МосБиржи;Индекс МосБиржи;2077,19;2071,33;2077,28;2068,39;25879486788;;;2;9548155212444,74;RUB;4596659342,0656;3;
SNDX;IMOEX;02.10.2017;Индекс МосБиржи;Индекс МосБиржи;2075,72;2077,16;2083,43;2072,72;23781336284;;;2;9541393643467,94;RUB;4596659342,0656;3;
SNDX;IMOEX;03.10.2017;Индекс МосБиржи;Индекс МосБиржи;2076,81;2076,53;2084,03;2072,83;29271290869;;;2;9546394307545,2;RUB;4596659342,0656;3;
SNDX;IMOEX;04.10.2017;Индекс МосБиржи;Индекс МосБиржи;2077,09;2076,5;2080,05;2068,73;22612073883;;;2;9547673170156,81;RUB;4596659342,0656;3;
SNDX;IMOEX;05.10.2017;Индекс МосБиржи;Индекс МосБиржи;2088,32;2076,78;2088,64;2071,19;31196036315;;;2;9599278210413,51;RUB;4596659342,0656;3;
SNDX;IMOEX;06.10.2017;Индекс МосБиржи;Индекс МосБиржи;2093,86;2089,39;2103,05;2089,39;29518982080;;;2;9624743537113,42;RUB;4596659342,0656;3;
SNDX;IMOEX;09.10.2017;Индекс МосБиржи;Индекс МосБиржи;2096,29;2094,16;2100,29;2086,74;21834093292;;;2;9635938313754,12;RUB;4596659342,0656;3;
SNDX;IMOEX;10.10.2017;Индекс МосБиржи;Индекс МосБиржи;2086,91;2096,35;2096,35;2084,49;20851365341;;;2;9592809380062,64;RUB;4596659342,0656;3;
SNDX;IMOEX;11.10.2017;Индекс МосБиржи;Индекс МосБиржи;2101,07;2087,47;2103,29;2087,07;34018959291;;;2;9657914795245,32;RUB;4596659342,0656;3;
SNDX;IMOEX;12.10.2017;Индекс МосБиржи;Индекс МосБиржи;2094,96;2101,33;2101,33;2090,86;25726422026;;;2;9629798080813,91;RUB;4596659342,0656;3;
SNDX;IMOEX;13.10.2017;Индекс МосБиржи;Индекс МосБиржи;2098,77;2094,94;2105,64;2092,4;27709775824;;;2;9647331849998,52;RUB;4596659342,0656;3;
SNDX;IMOEX;16.10.2017;Индекс МосБиржи;Индекс МосБиржи;2106,39;2102,25;2106,39;2098,07;27713508271;;;2;9682351419777,72;RUB;4596659342,0656;3;
SNDX;IMOEX;17.10.2017;Индекс МосБиржи;Индекс МосБиржи;2092,57;2105,74;2106,49;2086,41;28669238613;;;2;9618823252571,18;RUB;4596659342,0656;3;
SNDX;IMOEX;18.10.2017;Индекс МосБиржи;Индекс МосБиржи;2094,4;2091,4;2101,35;2086,45;31229047361;;;2;9627261744157,34;RUB;4596659342,0656;3;
SNDX;IMOEX;19.10.2017;Индекс МосБиржи;Индекс МосБиржи;2072,73;2094,56;2099,66;2071,6;29049131346;;;2;9527631790900,55;RUB;4596659342,0656;3;
SNDX;IMOEX;20.10.2017;Индекс МосБиржи;Индекс МосБиржи;2071,83;2076,29;2079,64;2067,91;31894760682;;;2;9523512215809,27;RUB;4596659342,0656;3;
SNDX;IMOEX;23.10.2017;Индекс МосБиржи;Индекс МосБиржи;2063,81;2073,55;2078,59;2060,43;25549512657;;;2;9486626177496;RUB;4596659342,0656;3;
SNDX;IMOEX;24.10.2017;Индекс МосБиржи;Индекс МосБиржи;2061,79;2064,07;2066,21;2057,69;26577228482;;;2;9477339059146,35;RUB;4596659342,0656;3;
SNDX;IMOEX;25.10.2017;Индекс МосБиржи;Индекс МосБиржи;2049,48;2063,2;2073,44;2048,78;30312496094;;;2;9420771399280,1;RUB;4596659342,0656;3;
SNDX;IMOEX;26.10.2017;Индекс МосБиржи;Индекс МосБиржи;2046,69;2049,66;2053,53;2038,26;25193087908;;;2;9407934884504,42;RUB;4596659342,0656;3;
SNDX;IMOEX;27.10.2017;Индекс МосБиржи;Индекс МосБиржи;2068,76;2050,35;2068,76;2050,35;32978905862;;;2;9509377217681,57;RUB;4596659342,0656;3;
SNDX;IMOEX;30.10.2017;Индекс МосБиржи;Индекс МосБиржи;2065,25;2069,45;2076,96;2064,74;25948134792;;;2;9493238314496,24;RUB;4596659342,0656;3;
SNDX;IMOEX;31.10.2017;Индекс МосБиржи;Индекс МосБиржи;2064,31;2066,1;2079,28;2064,31;28555231309;;;2;9488919825830,43;RUB;4596659342,0656;3;
SNDX;IMOEX;01.11.2017;Индекс МосБиржи;Индекс МосБиржи;2082,73;2070,68;2089,83;2068,26;36089541735;;;2;9573583094582,06;RUB;4596659342,0656;3;
SNDX;IMOEX;02.11.2017;Индекс МосБиржи;Индекс МосБиржи;2073,04;2080,53;2080,53;2065,69;32705382338;;;2;9529042890450,35;RUB;4596659342,0656;3;
SNDX;IMOEX;03.11.2017;Индекс МосБиржи;Индекс МосБиржи;2081,15;2073,17;2096,04;2073,17;31932210910;;;2;9566321216869,32;RUB;4596659342,0656;3;
SNDX;IMOEX;07.11.2017;Индекс МосБиржи;Индекс МосБиржи;2155,55;2092,78;2155,55;2092,78;76163603392;;;2;9908311535139,88;RUB;4596659342,0656;3;
SNDX;IMOEX;08.11.2017;Индекс МосБиржи;Индекс МосБиржи;2163,01;2155,21;2178,42;2144,98;49040305740;;;2;9942603586446,1;RUB;4596659342,0656;3;
SNDX;IMOEX;09.11.2017;Индекс МосБиржи;Индекс МосБиржи;2183,61;2162;2183,61;2156,48;61503124362;;;2;10037309817174,26;RUB;4596659342,0656;3;
SNDX;IMOEX;10.11.2017;Индекс МосБиржи;Индекс МосБиржи;2169,26;2184,64;2190,56;2166,68;62124396482;;;2;9971368807421,05;RUB;4596659342,0656;3;
SNDX;IMOEX;13.11.2017;Индекс МосБиржи;Индекс МосБиржи;2167,63;2169,85;2191,71;2167,63;37970412063;;;2;9963867925107,69;RUB;4596659342,0656;3;
SNDX;IMOEX;14.11.2017;Индекс МосБиржи;Индекс МосБиржи;2166,83;2166,11;2185,56;2166,11;46980543848;;;2;9960174843010,02;RUB;4596659342,0656;3;
SNDX;IMOEX;15.11.2017;Индекс МосБиржи;Индекс МосБиржи;2131,75;2159,83;2162,41;2131,75;53484016959;;;2;9798910381339,13;RUB;4596659342,0656;3;
SNDX;IMOEX;16.11.2017;Индекс МосБиржи;Индекс МосБиржи;2132,65;2135,18;2147,83;2112,2;56322547454;;;2;9803044025448,1;RUB;4596659342,0656;3;
SNDX;IMOEX;17.11.2017;Индекс МосБиржи;Индекс МосБиржи;2131,91;2135,58;2139,43;2127,95;34124171631;;;2;9799665011616,91;RUB;4596659342,0656;3;
SNDX;IMOEX;20.11.2017;Индекс МосБиржи;Индекс МосБиржи;2130,39;2132,4;2139,91;2123,76;26205978752;;;2;9792659291644,4;RUB;4596659342,0656;3;
SNDX;IMOEX;21.11.2017;Индекс МосБиржи;Индекс МосБиржи;2155,82;2132,5;2155,82;2132,5;50470600415;;;2;9909554457157,15;RUB;4596659342,0656;3;
SNDX;IMOEX;22.11.2017;Индекс МосБиржи;Индекс МосБиржи;2160,16;2158,33;2168,01;2151,3;33535162036;;;2;9929528438592,25;RUB;4596659342,0656;3;
SNDX;IMOEX;23.11.2017;Индекс МосБиржи;Индекс МосБиржи;2148,56;2159,88;2160,64;2143,06;30659856682;;;2;9876202520486,62;RUB;4596659342,0656;3;
SNDX;IMOEX;24.11.2017;Индекс МосБиржи;Индекс МосБиржи;2161,17;2148,59;2163,61;2144,62;31134801041;;;2;9934151295550,31;RUB;4596659342,0656;3;
SNDX;IMOEX;27.11.2017;Индекс МосБиржи;Индекс МосБиржи;2145,87;2159,02;2164,32;2139,12;24683806656,2;0;0;2;9863834527990;RUB;4596659342,0700;3;
SNDX;IMOEX;28.11.2017;Индекс МосБиржи;Индекс МосБиржи;2149,45;2144,53;2149,45;2126,06;31474489665,2;0;0;2;9880267970660;RUB;4596659342,0700;3;
SNDX;IMOEX;29.11.2017;Индекс МосБиржи;Индекс МосБиржи;2124,08;2148,95;2150,88;2120,24;31363188004,4;0;0;2;9763675670860;RUB;4596659342,0700;3;
SNDX;IMOEX;30.11.2017;Индекс МосБиржи;Индекс МосБиржи;2100,62;2121,93;2123,18;2092,2;78179988737,6;0;0;2;9655832190110;RUB;4596659342,0700;3;
SNDX;IMOEX;01.12.2017;Индекс МосБиржи;Индекс МосБиржи;2105,99;2102,54;2109,33;2091,89;32254059970,5;0;0;2;9680518197550;RUB;4596659342,0700;3;
SNDX;IMOEX;04.12.2017;Индекс МосБиржи;Индекс МосБиржи;2119,42;2104,9;2123,08;2087,37;31678170334,7;0;0;2;9742270820380;RUB;4596659342,0700;3;
SNDX;IMOEX;05.12.2017;Индекс МосБиржи;Индекс МосБиржи;2113,69;2117,7;2117,7;2099,77;25271043801;0;0;2;9715893324470;RUB;4596659342,0700;3;
SNDX;IMOEX;06.12.2017;Индекс МосБиржи;Индекс МосБиржи;2124,12;2110,8;2126,16;2102,9;24167326031,9;0;0;2;9763853156060;RUB;4596659342,0700;3;
SNDX;IMOEX;07.12.2017;Индекс МосБиржи;Индекс МосБиржи;2103,15;2120,8;2120,83;2100,87;28549119472;0;0;2;9667475240300;RUB;4596659342,0700;3;
SNDX;IMOEX;08.12.2017;Индекс МосБиржи;Индекс МосБиржи;2104,99;2106,38;2118,71;2097,29;23038211567,1;0;0;2;9675925704960;RUB;4596659342,0700;3;
SNDX;IMOEX;11.12.2017;Индекс МосБиржи;Индекс МосБиржи;2148,6;2104,62;2148,6;2104,62;29259723999,3;0;0;2;9876366501930;RUB;4596659342,0700;3;
SNDX;IMOEX;12.12.2017;Индекс МосБиржи;Индекс МосБиржи;2160,75;2151,96;2160,75;2142,06;32680518614,7;0;0;2;9932221482970;RUB;4596659342,0700;3;
SNDX;IMOEX;13.12.2017;Индекс МосБиржи;Индекс МосБиржи;2131,94;2152,39;2158,25;2127,1;36682457088,8;0;0;2;9799817545930;RUB;4596659342,0700;3;
SNDX;IMOEX;14.12.2017;Индекс МосБиржи;Индекс МосБиржи;2152,41;2132,54;2152,41;2127,74;32875084250,5;0;0;2;9893887018930;RUB;4596659342,0700;3;
SNDX;IMOEX;15.12.2017;Индекс МосБиржи;Индекс МосБиржи;2143,99;2151,23;2151,23;2135,85;31783344746,8;0;0;2;9855211831320;RUB;4596659342,0700;3;
SNDX;IMOEX;18.12.2017;Индекс МосБиржи;Индекс МосБиржи;2134,58;2144,92;2155,92;2122,05;27942037281,5;0;0;2;9811935204980;RUB;4596659342,0700;3;
SNDX;IMOEX;19.12.2017;Индекс МосБиржи;Индекс МосБиржи;2118,16;2133,93;2139,27;2112,99;27080052926,2;0;0;2;9736441576180;RUB;4596659342,0700;3;
SNDX;IMOEX;20.12.2017;Индекс МосБиржи;Индекс МосБиржи;2102,97;2116,97;2120,57;2101,93;31264522374,9;0;0;2;9666626860820;RUB;4596659342,0700;3;
SNDX;IMOEX;21.12.2017;Индекс МосБиржи;Индекс МосБиржи;2093,38;2101,23;2103,62;2082,29;34789016706,9;0;0;2;9622570827700;RUB;4596659342,0700;3;
SNDX;IMOEX;22.12.2017;Индекс МосБиржи;Индекс МосБиржи;2102,94;2095,56;2109,44;2089,6;20918042113,9;0;0;2;9271693943230;RUB;4408925727,4600;3;
SNDX;IMOEX;25.12.2017;Индекс МосБиржи;Индекс МосБиржи;2105,06;2109,38;2115,68;2100,76;10781756260,1;0;0;2;9281064063190;RUB;4408925727,4600;3;
SNDX;IMOEX;26.12.2017;Индекс МосБиржи;Индекс МосБиржи;2097,03;2105,51;2107,48;2086,61;11945064397,1;0;0;2;9245643011420;RUB;4408925727,4600;3;
SNDX;IMOEX;27.12.2017;Индекс МосБиржи;Индекс МосБиржи;2106,17;2099,09;2108,74;2091,94;26561492905;0;0;2;9285952974200;RUB;4408925727,4600;3;
SNDX;IMOEX;28.12.2017;Индекс МосБиржи;Индекс МосБиржи;2102,89;2105,98;2106,25;2088,67;18090090633;0;0;2;9271475547460;RUB;4408925727,4600;3;
SNDX;IMOEX;29.12.2017;Индекс МосБиржи;Индекс МосБиржи;2109,74;2102,81;2110,9;2091,93;15957336731,1;0;0;2;9301695430710;RUB;4408925727,4600;3;
SNDX;IMOEX;03.01.2018;Индекс МосБиржи;Индекс МосБиржи;2152,97;2111,24;2152,97;2111,24;21076095059,7;0;0;2;9492304557100;RUB;4408925727,4600;3;
SNDX;IMOEX;04.01.2018;Индекс МосБиржи;Индекс МосБиржи;2197,6;2153,87;2197,6;2153,87;36531245623,2;0;0;2;9689074992110;RUB;4408925727,4600;3;
SNDX;IMOEX;05.01.2018;Индекс МосБиржи;Индекс МосБиржи;2207,41;2196,69;2207,41;2188,35;25985573299,5;0;0;2;9732313882890;RUB;4408925727,4600;3;
SNDX;IMOEX;09.01.2018;Индекс МосБиржи;Индекс МосБиржи;2225,39;2211,4;2242,87;2211,4;44389501692,9;0;0;2;9811559695860;RUB;4408925727,4600;3;
SNDX;IMOEX;10.01.2018;Индекс МосБиржи;Индекс МосБиржи;2232,27;2227,33;2233,63;2213,77;40081917520,9;0;0;2;9841904816640;RUB;4408925727,4600;3;
SNDX;IMOEX;11.01.2018;Индекс МосБиржи;Индекс МосБиржи;2246,45;2232,19;2246,82;2221,61;35875188920,1;0;0;2;9904433763070;RUB;4408925727,4600;3;
SNDX;IMOEX;12.01.2018;Индекс МосБиржи;Индекс МосБиржи;2262,38;2245,7;2262,38;2234,42;38133037880,2;0;0;2;9974645577030;RUB;4408925727,4600;3;
SNDX;IMOEX;15.01.2018;Индекс МосБиржи;Индекс МосБиржи;2261,53;2268,01;2280,17;2259,66;28506021421,1;0;0;2;9970934336360;RUB;4408925727,4600;3;
SNDX;IMOEX;16.01.2018;Индекс МосБиржи;Индекс МосБиржи;2257,89;2262,09;2265,64;2232,92;34181194406;0;0;2;9954885342360;RUB;4408925727,4600;3;
SNDX;IMOEX;17.01.2018;Индекс МосБиржи;Индекс МосБиржи;2277,89;2250,71;2277,89;2231,7;41081164885,9;0;0;2;10043050307400;RUB;4408925727,4600;3;
SNDX;IMOEX;18.01.2018;Индекс МосБиржи;Индекс МосБиржи;2297,47;2279,34;2299,64;2279,34;50772584530,2;0;0;2;10129354929100;RUB;4408925727,4600;3;
SNDX;IMOEX;19.01.2018;Индекс МосБиржи;Индекс МосБиржи;2286,33;2298,07;2306,79;2273,24;40066007461;0;0;2;10080241959200;RUB;4408925727,4600;3;
SNDX;IMOEX;22.01.2018;Индекс МосБиржи;Индекс МосБиржи;2308,61;2286,04;2308,61;2285,32;32826159274,2;0;0;2;10178470693400;RUB;4408925727,4600;3;
